Customer ID,Transaction ID,Date,Product ID,Item Cost
5678026271,T30171,2013/01/26,P41420,13.99
5678026271,T46829,2015/05/26,P86411,6.99
5678026271,T40053,2018/10/25,P08719,19.99
5678026271,T40344,2017/10/14,P20036,4.99
5678026271,T10157,2014/00/13,P41420,11.99
5678026271,T13120,2016/05/22,P56063,9.99
5678026271,T49216,2014/02/22,P14419,17.99
5678026271,T33104,2017/05/07,P99613,2.99
5678026271,T42666,2016/09/01,P99613,4.99
5678026271,T37880,2015/02/25,P86411,18.99
5678026271,T15267,2013/03/20,P58928,8.99
5678026271,T42809,2014/11/00,P04501,3.99
5678026271,T45908,2015/04/23,P41420,9.99
5678026271,T02888,2016/00/27,P04501,5.99
5678026271,T19673,2014/02/04,P08719,16.99
5678026271,T40252,2017/01/22,P20036,11.99
5678026271,T07903,2017/07/19,P99613,4.99
5678026271,T44027,2017/04/13,P56063,1.99
5678026271,T22011,2017/06/03,P99613,2.99
5678026271,T07918,2017/06/21,P08719,19.99
5678026271,T49787,2013/10/24,P99613,5.99
5678026271,T30855,2017/11/05,P86411,12.99
5678026271,T32883,2017/04/12,P14419,0.99
5678026271,T30392,2016/02/22,P56063,20.99
5678026271,T04980,2017/05/25,P08719,7.99
5678026271,T14056,2013/00/15,P04501,13.99
5678026271,T17128,2015/11/04,P56063,20.99
5678026271,T13357,2014/05/25,P58928,10.99
5678026271,T45355,2015/10/17,P56063,18.99
5678026271,T21487,2018/00/03,P08719,7.99
5678026271,T20178,2018/02/23,P08719,16.99
5678026271,T49473,2015/04/09,P41420,20.99
5678026271,T24491,2016/04/07,P14419,10.99
5678026271,T12646,2016/07/19,P56063,10.99
5678026271,T21264,2017/10/25,P55500,5.99
5678026271,T39895,2018/02/24,P56063,17.99
5678026271,T26941,2013/02/18,P58928,19.99
5678026271,T00521,2014/10/11,P99613,14.99
5678026271,T45663,2016/07/13,P56063,16.99
5678026271,T42313,2015/01/16,P86411,5.99
5678026271,T30685,2016/04/27,P20036,18.99
5678026271,T08322,2016/08/14,P41420,16.99
5678026271,T14252,2016/05/23,P55500,5.99
5678026271,T37865,2015/02/17,P04501,15.99
5678026271,T01792,2016/09/19,P41420,8.99
5678026271,T31911,2018/07/16,P14419,5.99
5678026271,T37050,2015/03/23,P20036,9.99
5678026271,T09983,2014/02/01,P14419,14.99
5678026271,T48729,2017/06/14,P20036,9.99
5678026271,T34332,2016/11/00,P14419,14.99
5678026271,T45794,2017/10/20,P56063,4.99
5678026271,T48213,2016/04/15,P41420,20.99
5678026271,T05179,2017/00/25,P55500,6.99
5678026271,T26023,2015/06/07,P56063,16.99
5678026271,T22855,2018/00/13,P99613,17.99
5678026271,T08033,2018/10/01,P04501,3.99
5678026271,T44451,2015/07/24,P20036,10.99
5678026271,T40581,2015/06/12,P14419,11.99
5678026271,T39858,2017/08/14,P41420,15.99
5678026271,T49199,2015/08/09,P41420,5.99
5678026271,T09417,2016/07/01,P08719,7.99
5678026271,T41978,2017/01/25,P08719,10.99
5678026271,T29065,2018/10/09,P41420,10.99
5678026271,T30637,2014/06/23,P04501,8.99
5678026271,T22184,2018/03/11,P55500,16.99
5678026271,T44510,2016/10/13,P14419,0.99
6408899964,T29754,2016/00/24,P08719,15.99
6408899964,T14857,2014/06/19,P20036,6.99
6408899964,T44145,2016/00/22,P20036,1.99
6408899964,T46678,2017/03/13,P20036,14.99
6408899964,T31795,2018/09/09,P58928,16.99
6408899964,T06265,2014/11/26,P99613,3.99
6408899964,T37018,2013/06/04,P08719,19.99
6408899964,T20563,2014/07/05,P58928,17.99
6408899964,T16050,2016/09/01,P55500,12.99
6408899964,T11047,2017/00/21,P04501,9.99
6408899964,T02445,2017/05/21,P86411,2.99
6408899964,T08974,2014/06/03,P55500,4.99
6408899964,T48908,2014/05/26,P41420,6.99
6408899964,T07776,2017/05/16,P56063,7.99
6408899964,T49706,2017/01/25,P08719,8.99
6408899964,T39861,2013/06/20,P56063,6.99
6408899964,T49495,2018/03/19,P20036,6.99
6408899964,T40536,2017/09/14,P56063,7.99
6408899964,T33630,2015/07/05,P56063,6.99
6408899964,T45833,2017/09/19,P04501,3.99
6408899964,T41097,2014/06/19,P04501,6.99
6408899964,T31878,2015/10/06,P20036,6.99
6408899964,T45992,2017/04/24,P55500,6.99
6408899964,T31422,2017/06/23,P20036,1.99
6408899964,T00993,2017/05/18,P56063,3.99
6408899964,T35363,2013/10/19,P08719,15.99
6408899964,T20992,2013/11/05,P99613,13.99
6408899964,T36548,2018/03/22,P08719,9.99
6408899964,T09415,2016/10/14,P14419,20.99
6408899964,T05608,2016/08/26,P08719,13.99
6408899964,T40286,2016/10/24,P08719,16.99
6408899964,T28680,2013/03/23,P99613,8.99
6408899964,T38579,2017/08/11,P04501,13.99
6408899964,T29499,2014/10/16,P14419,0.99
6408899964,T25519,2015/11/09,P58928,18.99
6408899964,T06188,2017/05/06,P86411,9.99
6408899964,T14118,2013/09/06,P55500,9.99
6408899964,T39273,2014/04/22,P20036,13.99
6408899964,T25826,2014/08/20,P20036,15.99
6408899964,T09902,2017/09/18,P56063,2.99
6408899964,T31250,2016/01/24,P41420,18.99
6408899964,T26190,2015/00/20,P04501,20.99
6408899964,T42490,2015/03/11,P55500,3.99
6408899964,T19806,2018/01/11,P20036,6.99
6408899964,T17928,2014/07/02,P41420,6.99
6408899964,T05028,2017/04/11,P99613,11.99
6408899964,T45236,2016/10/01,P41420,13.99
6408899964,T36047,2017/04/20,P08719,16.99
6408899964,T16389,2017/09/27,P20036,19.99
6408899964,T48888,2018/04/26,P41420,3.99
6408899964,T38103,2016/03/12,P99613,6.99
6408899964,T10064,2016/11/22,P86411,16.99
6408899964,T43304,2013/03/20,P99613,15.99
6408899964,T46985,2017/08/08,P04501,17.99
6408899964,T33638,2018/06/18,P04501,16.99
6408899964,T41138,2015/07/23,P04501,11.99
6408899964,T20254,2015/10/01,P56063,11.99
6408899964,T26918,2017/02/17,P99613,8.99
6408899964,T06602,2017/10/09,P08719,7.99
6408899964,T22235,2015/09/13,P41420,3.99
6408899964,T36417,2014/09/02,P04501,6.99
6408899964,T45910,2014/00/07,P99613,7.99
6408899964,T43223,2015/09/19,P56063,18.99
6408899964,T16230,2016/05/01,P86411,10.99
6408899964,T49748,2013/04/14,P08719,6.99
6408899964,T26282,2016/10/10,P99613,1.99
6408899964,T12006,2016/05/00,P20036,4.99
6408899964,T30288,2018/01/03,P99613,12.99
6408899964,T04804,2015/04/13,P99613,13.99
6408899964,T37212,2018/00/21,P58928,1.99
6408899964,T32101,2014/01/07,P99613,10.99
6408899964,T26929,2018/09/15,P20036,4.99
6408899964,T39327,2015/04/24,P04501,17.99
6408899964,T06614,2015/11/14,P86411,12.99
6408899964,T21388,2015/06/24,P55500,10.99
6982375286,T28899,2017/04/23,P41420,9.99
6982375286,T31586,2017/01/14,P55500,1.99
6982375286,T11652,2016/11/02,P99613,9.99
6982375286,T00168,2017/09/16,P55500,1.99
6982375286,T01607,2014/01/24,P58928,0.99
6982375286,T07767,2017/02/12,P99613,4.99
6982375286,T21345,2017/06/10,P14419,2.99
6982375286,T01803,2014/09/13,P08719,15.99
6982375286,T01804,2014/02/02,P55500,6.99
6982375286,T31855,2016/04/07,P55500,14.99
6982375286,T11420,2017/02/01,P41420,15.99
6982375286,T01431,2017/01/01,P04501,17.99
6982375286,T06126,2016/00/13,P14419,16.99
6982375286,T33762,2017/10/23,P86411,14.99
6982375286,T34395,2014/11/16,P99613,15.99
6982375286,T13215,2016/00/25,P58928,13.99
6982375286,T38047,2015/06/09,P14419,12.99
6982375286,T24727,2018/07/05,P20036,17.99
6982375286,T32329,2014/10/08,P41420,10.99
6982375286,T23146,2016/07/24,P14419,11.99
6982375286,T29751,2017/04/18,P99613,3.99
6982375286,T39051,2016/11/17,P58928,17.99
6982375286,T18304,2015/07/07,P99613,2.99
6982375286,T47336,2014/03/01,P55500,5.99
6982375286,T11682,2014/03/21,P56063,1.99
6982375286,T29995,2018/06/26,P86411,14.99
6982375286,T07164,2016/00/17,P99613,10.99
6982375286,T07430,2016/03/12,P08719,20.99
6982375286,T02646,2018/00/01,P04501,18.99
6982375286,T25099,2017/00/03,P56063,8.99
6982375286,T20828,2015/01/18,P04501,19.99
6982375286,T21784,2014/06/20,P14419,16.99
6982375286,T34113,2016/01/02,P58928,5.99
6982375286,T05403,2016/02/15,P20036,4.99
6982375286,T41990,2016/11/05,P20036,20.99
6982375286,T21032,2015/00/14,P56063,4.99
6982375286,T06635,2016/08/23,P41420,6.99
6982375286,T18248,2014/04/24,P99613,7.99
6982375286,T37581,2013/04/19,P99613,16.99
6982375286,T13007,2015/07/21,P58928,7.99
6982375286,T12127,2016/11/01,P20036,14.99
6982375286,T24425,2016/03/26,P41420,9.99
6982375286,T44501,2015/07/13,P14419,11.99
6982375286,T48487,2015/06/10,P86411,13.99
6982375286,T21789,2013/11/18,P86411,3.99
6982375286,T45276,2015/10/10,P99613,7.99
6982375286,T21105,2016/11/21,P56063,15.99
6982375286,T23329,2015/10/24,P41420,4.99
6982375286,T36836,2016/01/07,P14419,11.99
6982375286,T06163,2018/02/03,P86411,8.99
6982375286,T10345,2013/11/21,P56063,11.99
6982375286,T41519,2017/05/09,P08719,2.99
6982375286,T36152,2018/00/24,P20036,10.99
6982375286,T21496,2013/04/20,P86411,11.99
6982375286,T45852,2018/08/10,P14419,18.99
6982375286,T36568,2015/09/17,P99613,9.99
6982375286,T13009,2014/07/05,P04501,13.99
6982375286,T39301,2014/09/17,P55500,1.99
6982375286,T12191,2014/09/26,P86411,2.99
6982375286,T06075,2015/06/18,P86411,1.99
6982375286,T10230,2015/08/12,P20036,16.99
6982375286,T26424,2017/05/02,P41420,18.99
6982375286,T36159,2016/01/18,P58928,6.99
6982375286,T12380,2017/06/21,P20036,3.99
6982375286,T38411,2018/08/17,P55500,0.99
6982375286,T44451,2018/01/25,P55500,19.99
6982375286,T12093,2018/01/21,P86411,5.99
6982375286,T47340,2015/09/04,P04501,13.99
6982375286,T10956,2014/10/14,P14419,18.99
6982375286,T18332,2013/10/20,P20036,16.99
6982375286,T20409,2016/09/24,P04501,5.99
6982375286,T28211,2017/02/23,P99613,7.99
6982375286,T00182,2015/02/20,P58928,12.99
6982375286,T40412,2015/10/04,P58928,2.99
6982375286,T26896,2018/02/20,P86411,7.99
6982375286,T07768,2013/10/12,P99613,20.99
6982375286,T11487,2015/05/22,P04501,17.99
6982375286,T44050,2014/08/22,P04501,11.99
6982375286,T01472,2018/02/07,P99613,8.99
6982375286,T42660,2014/06/06,P04501,6.99
6982375286,T16079,2014/11/00,P14419,18.99
6982375286,T14077,2014/04/09,P99613,17.99
6982375286,T33790,2017/06/05,P58928,14.99
6982375286,T13215,2016/07/19,P58928,4.99
6982375286,T37848,2014/02/04,P04501,14.99
6982375286,T09537,2017/04/05,P55500,13.99
6982375286,T39177,2017/05/21,P58928,8.99
6982375286,T33209,2015/01/06,P41420,16.99
6982375286,T19614,2017/01/05,P08719,13.99
6982375286,T02643,2017/09/15,P99613,4.99
6982375286,T06244,2015/02/24,P56063,7.99
6982375286,T19776,2014/04/23,P86411,1.99
6982375286,T11471,2014/11/27,P08719,2.99
6982375286,T30635,2017/04/09,P56063,12.99
6982375286,T08900,2015/11/07,P99613,9.99
6982375286,T28427,2017/08/19,P41420,10.99
6982375286,T24858,2017/07/26,P55500,3.99
6982375286,T07348,2017/00/02,P08719,11.99
6982375286,T37030,2014/00/17,P99613,10.99
6982375286,T16539,2017/08/27,P55500,16.99
6982375286,T28693,2014/05/21,P56063,12.99
6982375286,T22715,2014/03/17,P58928,19.99
6982375286,T22578,2014/04/01,P20036,18.99
6982375286,T22791,2016/03/17,P58928,4.99
6982375286,T24283,2014/11/01,P08719,6.99
8293797519,T00845,2013/11/18,P99613,14.99
8293797519,T45015,2015/03/00,P56063,14.99
8293797519,T44780,2017/04/04,P55500,17.99
8293797519,T46277,2014/08/23,P86411,0.99
8293797519,T25409,2015/10/18,P56063,2.99
8293797519,T25325,2014/06/00,P56063,6.99
8293797519,T45112,2016/02/01,P55500,11.99
8293797519,T49916,2015/05/21,P55500,16.99
8293797519,T34472,2016/02/04,P04501,17.99
8293797519,T14666,2013/04/19,P14419,1.99
8293797519,T30610,2014/01/00,P08719,16.99
8293797519,T04562,2015/02/20,P99613,12.99
8293797519,T17279,2015/04/22,P56063,9.99
8293797519,T47451,2017/00/04,P20036,5.99
8293797519,T44190,2018/04/10,P86411,19.99
8293797519,T42225,2015/09/18,P08719,18.99
8293797519,T40464,2017/10/08,P99613,19.99
8293797519,T32846,2017/08/01,P14419,1.99
8293797519,T36880,2015/04/18,P99613,3.99
8293797519,T17313,2017/11/10,P20036,17.99
8293797519,T42324,2015/09/22,P08719,13.99
8293797519,T49806,2015/04/16,P58928,12.99
8293797519,T24922,2015/04/10,P55500,16.99
8293797519,T44120,2015/04/08,P99613,19.99
8293797519,T37805,2014/02/11,P58928,11.99
8293797519,T28857,2014/05/09,P08719,7.99
8293797519,T34266,2014/07/15,P08719,3.99
8293797519,T28852,2014/06/19,P20036,8.99
8293797519,T22617,2017/00/09,P20036,8.99
8293797519,T39574,2016/09/17,P56063,9.99
8293797519,T02178,2013/01/06,P41420,14.99
8293797519,T49317,2018/11/04,P20036,17.99
8293797519,T03555,2013/01/06,P58928,4.99
8293797519,T03722,2017/02/25,P56063,19.99
8293797519,T12139,2015/00/27,P58928,5.99
8293797519,T38722,2017/07/11,P08719,8.99
8293797519,T43939,2017/06/11,P55500,8.99
8293797519,T05494,2017/06/20,P56063,4.99
8293797519,T48471,2018/03/27,P08719,20.99
8293797519,T40115,2017/04/21,P58928,9.99
8293797519,T00817,2015/08/23,P86411,10.99
8293797519,T13761,2014/02/13,P58928,19.99
8293797519,T12129,2018/00/09,P99613,10.99
8293797519,T25878,2014/00/07,P58928,1.99
8293797519,T28274,2015/02/25,P58928,18.99
8293797519,T11585,2016/01/09,P58928,3.99
8293797519,T27858,2015/00/05,P56063,15.99
8293797519,T27958,2013/00/20,P14419,7.99
8293797519,T08832,2013/01/16,P56063,7.99
8293797519,T28120,2013/03/15,P04501,4.99
8293797519,T31546,2015/01/07,P14419,11.99
8293797519,T49582,2013/04/24,P14419,13.99
8293797519,T05416,2014/09/23,P08719,18.99
8293797519,T22585,2013/05/27,P58928,15.99
8293797519,T03126,2014/10/02,P58928,15.99
8293797519,T24472,2014/09/17,P55500,11.99
8293797519,T21958,2016/04/03,P86411,3.99
8293797519,T14708,2016/01/13,P86411,12.99
8293797519,T23394,2014/02/16,P56063,15.99
8293797519,T18031,2015/08/24,P04501,7.99
8293797519,T00725,2017/02/15,P55500,10.99
8293797519,T37255,2016/10/17,P58928,2.99
8293797519,T47928,2016/02/23,P41420,3.99
8293797519,T21404,2015/06/15,P58928,4.99
8293797519,T49190,2016/01/13,P56063,2.99
8293797519,T46164,2015/11/08,P55500,7.99
8293797519,T38714,2014/08/15,P86411,11.99
8293797519,T44027,2015/02/13,P41420,3.99
8293797519,T36732,2015/09/09,P56063,0.99
8293797519,T16181,2014/07/27,P04501,3.99
8293797519,T28986,2013/11/15,P86411,7.99
8293797519,T01413,2017/10/09,P56063,19.99
8293797519,T03153,2015/05/00,P99613,17.99
8293797519,T01487,2014/10/26,P99613,14.99
8293797519,T39041,2017/07/07,P41420,3.99
8293797519,T19543,2017/01/01,P99613,7.99
8293797519,T13591,2016/05/17,P55500,12.99
8293797519,T05830,2017/03/00,P14419,17.99
8293797519,T37786,2015/03/10,P08719,12.99
8293797519,T43062,2018/03/18,P08719,13.99
8293797519,T43109,2013/06/03,P41420,1.99
8293797519,T10866,2015/03/23,P86411,3.99
8293797519,T02123,2015/06/18,P86411,16.99
8293797519,T42959,2015/03/19,P04501,3.99
8293797519,T16506,2016/01/13,P14419,13.99
8293797519,T14417,2014/00/25,P55500,10.99
8293797519,T41052,2017/03/17,P08719,8.99
8293797519,T32923,2016/01/00,P55500,18.99
8293797519,T33654,2018/09/20,P86411,14.99
8293797519,T31297,2014/09/11,P41420,6.99
8293797519,T48194,2014/04/00,P55500,6.99
8293797519,T00027,2014/03/26,P41420,7.99
8293797519,T04245,2016/11/15,P20036,18.99
8293797519,T15259,2015/04/12,P20036,1.99
8293797519,T37042,2015/03/03,P14419,16.99
8293797519,T35661,2016/08/03,P20036,18.99
8293797519,T03475,2013/05/00,P56063,19.99
8293797519,T16715,2016/07/18,P86411,6.99
8293797519,T24308,2013/04/22,P04501,7.99
8293797519,T42016,2017/04/24,P41420,13.99
8367730617,T49490,2016/08/22,P41420,14.99
8367730617,T49467,2015/08/22,P99613,15.99
8367730617,T03218,2018/06/23,P56063,5.99
8367730617,T44259,2018/10/21,P08719,15.99
8367730617,T43008,2014/01/10,P56063,13.99
8367730617,T23152,2016/09/06,P86411,14.99
8367730617,T11784,2017/00/03,P56063,16.99
8367730617,T39459,2013/01/25,P20036,3.99
8367730617,T19685,2014/03/13,P58928,15.99
8367730617,T23435,2017/08/00,P86411,15.99
8367730617,T47697,2017/11/20,P41420,17.99
8367730617,T29520,2015/01/22,P99613,16.99
8367730617,T17944,2015/04/26,P41420,6.99
8367730617,T13290,2017/01/25,P55500,9.99
8367730617,T21156,2014/01/20,P99613,3.99
8367730617,T06604,2017/08/11,P08719,2.99
8367730617,T00345,2017/10/27,P99613,20.99
8367730617,T18400,2013/07/10,P41420,1.99
8367730617,T37593,2013/11/05,P41420,15.99
8367730617,T38491,2014/02/13,P86411,3.99
8367730617,T47742,2016/07/11,P20036,14.99
8367730617,T30978,2013/00/15,P56063,20.99
8367730617,T25816,2015/02/10,P86411,15.99
8367730617,T22568,2017/02/24,P99613,15.99
8367730617,T23337,2018/01/09,P41420,14.99
8367730617,T43444,2014/05/01,P56063,4.99
8367730617,T16768,2013/08/15,P14419,1.99
8367730617,T31417,2013/00/24,P08719,3.99
8367730617,T13020,2018/04/19,P86411,8.99
8367730617,T47666,2015/01/24,P41420,11.99
8367730617,T12628,2016/05/12,P04501,9.99
8367730617,T32422,2014/08/16,P14419,7.99
8367730617,T43557,2015/02/24,P08719,3.99
8367730617,T43297,2017/06/14,P56063,8.99
8367730617,T26206,2016/10/15,P56063,20.99
8367730617,T49318,2016/08/00,P86411,4.99
8367730617,T26859,2016/02/05,P08719,16.99
8367730617,T00431,2016/11/04,P58928,11.99
8367730617,T08817,2017/11/15,P58928,9.99
8367730617,T38935,2015/00/20,P04501,15.99
8367730617,T38129,2016/07/12,P86411,12.99
8367730617,T06765,2017/01/13,P58928,7.99
8367730617,T27874,2016/01/25,P99613,0.99
8367730617,T11852,2018/07/04,P99613,5.99
8367730617,T39588,2016/00/00,P41420,8.99
8372725627,T42826,2014/05/14,P41420,9.99
8372725627,T41235,2017/02/17,P58928,9.99
8372725627,T28574,2018/01/08,P56063,15.99
8372725627,T01021,2013/08/24,P04501,12.99
8372725627,T28921,2017/06/05,P20036,11.99
8372725627,T46751,2017/11/03,P86411,13.99
8372725627,T18692,2016/02/23,P86411,10.99
8372725627,T06810,2017/03/10,P41420,6.99
8372725627,T32775,2014/10/09,P41420,1.99
8372725627,T08251,2018/02/15,P99613,3.99
8372725627,T30660,2017/09/07,P08719,0.99
8372725627,T22408,2014/04/04,P86411,7.99
8372725627,T37175,2014/10/21,P86411,10.99
8372725627,T32224,2015/11/07,P20036,4.99
8372725627,T00501,2013/06/05,P58928,17.99
8372725627,T28451,2015/08/11,P41420,5.99
8372725627,T25340,2015/09/08,P08719,5.99
8372725627,T45651,2015/00/04,P58928,1.99
8372725627,T25212,2016/02/03,P08719,14.99
8372725627,T40565,2015/00/17,P99613,9.99
8372725627,T23810,2013/04/00,P41420,11.99
8372725627,T04203,2017/06/16,P99613,2.99
8372725627,T39117,2018/04/18,P20036,14.99
8372725627,T28133,2014/08/07,P41420,10.99
8372725627,T39833,2016/04/15,P86411,11.99
8372725627,T37008,2017/02/22,P04501,17.99
8372725627,T49081,2014/06/24,P86411,17.99
8372725627,T18835,2014/02/19,P41420,11.99
8372725627,T23793,2015/02/05,P55500,16.99
8372725627,T45045,2016/11/25,P08719,11.99
8372725627,T29703,2015/02/13,P58928,12.99
8372725627,T27809,2017/03/24,P58928,14.99
8372725627,T44974,2016/08/23,P04501,9.99
8372725627,T01792,2014/11/15,P99613,17.99
8372725627,T33940,2018/10/12,P56063,8.99
8372725627,T29967,2014/08/15,P86411,12.99
8372725627,T40979,2014/10/22,P20036,8.99
8372725627,T09290,2017/05/05,P55500,2.99
8372725627,T18419,2017/08/05,P04501,1.99
8372725627,T41512,2014/08/25,P20036,17.99
8372725627,T17593,2018/01/17,P04501,14.99
8372725627,T21120,2018/11/00,P14419,8.99
8372725627,T32775,2015/03/22,P14419,0.99
8372725627,T49366,2017/06/00,P08719,19.99
8372725627,T08987,2017/01/09,P20036,15.99
8377607053,T04844,2017/07/17,P58928,14.99
8377607053,T49837,2017/05/13,P58928,18.99
8377607053,T06125,2014/10/14,P99613,13.99
8377607053,T33984,2014/06/06,P41420,20.99
8377607053,T09869,2015/05/25,P04501,5.99
9154113356,T04160,2013/04/21,P20036,18.99
9154113356,T04219,2017/04/18,P41420,10.99
9154113356,T04339,2017/01/01,P58928,8.99
9154113356,T04493,2017/00/18,P04501,19.99
9154113356,T43627,2014/03/01,P86411,7.99
9154113356,T13011,2014/01/17,P14419,4.99
9154113356,T18236,2016/06/05,P20036,16.99
9154113356,T02931,2017/00/04,P86411,15.99
9154113356,T15634,2015/10/23,P99613,20.99
9154113356,T39447,2014/05/20,P20036,0.99
9154113356,T49976,2015/08/21,P04501,17.99
9154113356,T43262,2017/02/06,P55500,8.99
9154113356,T42930,2015/02/10,P14419,3.99
9154113356,T46435,2013/11/25,P55500,14.99
9154113356,T45714,2015/04/15,P58928,1.99
9154113356,T22330,2014/03/11,P58928,4.99
9154113356,T04534,2017/05/00,P20036,8.99
9154113356,T37456,2017/00/08,P55500,19.99
9154113356,T40763,2014/10/27,P04501,1.99
9154113356,T28823,2017/00/05,P58928,19.99
9154113356,T35363,2013/01/25,P14419,12.99
9154113356,T02083,2015/03/12,P99613,20.99
9154113356,T45542,2015/03/18,P41420,14.99
9154113356,T44850,2014/09/05,P58928,15.99
9154113356,T13603,2014/01/03,P20036,17.99
9154113356,T21152,2014/11/19,P20036,10.99
9154113356,T04615,2017/09/27,P41420,17.99
9154113356,T03139,2017/10/06,P55500,10.99
9154113356,T00121,2018/02/04,P20036,15.99
9154113356,T06270,2015/10/17,P41420,18.99
9154113356,T10787,2014/09/22,P20036,9.99
9154113356,T44929,2014/01/04,P86411,18.99
9154113356,T22233,2014/00/09,P08719,12.99
9154113356,T08297,2018/05/19,P20036,8.99
9154113356,T16485,2014/02/09,P99613,12.99
9154113356,T38281,2016/08/01,P20036,6.99
9154113356,T48021,2017/03/05,P41420,17.99
9154113356,T12573,2016/08/00,P14419,15.99
9154113356,T15683,2014/06/12,P99613,4.99
9154113356,T19888,2018/04/15,P58928,9.99
9918435712,T21278,2016/09/17,P41420,8.99
9918435712,T23464,2017/08/17,P86411,9.99
9918435712,T46279,2014/04/16,P41420,2.99
9918435712,T27942,2014/04/21,P20036,20.99
9918435712,T29415,2014/08/19,P58928,17.99
9918435712,T22791,2014/00/12,P04501,7.99
9918435712,T31704,2013/05/02,P14419,1.99
9918435712,T20718,2016/08/19,P14419,17.99
9918435712,T25595,2015/04/06,P04501,7.99
9918435712,T33564,2018/07/01,P56063,4.99
9918435712,T42279,2014/11/09,P56063,6.99
9918435712,T31330,2018/09/25,P41420,16.99
9918435712,T19952,2016/07/12,P58928,7.99
9918435712,T43683,2016/10/22,P04501,14.99
9918435712,T21338,2016/07/12,P08719,9.99
9918435712,T08733,2014/11/16,P58928,10.99
9918435712,T11383,2015/06/01,P08719,7.99
9918435712,T28480,2016/07/18,P14419,7.99
9918435712,T35236,2014/01/02,P14419,9.99
9918435712,T33260,2016/05/24,P14419,7.99
